ID	block	new_block	x_t	b_t	delta_t	a_t	e_t	mu_t	c_t	tac	r_t	kappa_t	v_t	RT	initRT	confidence	confidenceRT
99029	3	0	127	155.883158544531	-28.8831585445312	-129.338974681737	0.116841455468756	156	0	1	1	8	1	4.24737109988928	0.161864299792796	0	NaN
99029	3	0	139	155.756479412755	-16.7564794127548	-0.12667913177648	0.243520587245235	156	0	2	0	8	0	2.67120740003884	0.639030300080776	0	NaN
99029	3	0	180	155.199806621434	24.8001933785659	-0.556672791320644	0.800193378565879	156	0	3	0	8	0	1.66765290033072	0.336076899897307	0	NaN
99029	3	0	160	154.778884806309	5.22111519369139	-0.420921815125504	1.22111519369138	156	0	4	1	8	0	1.96533549996093	0.799221700057387	0	NaN
99029	3	0	150	154.465867008352	-4.46586700835244	-0.313017797956161	1.53413299164754	156	0	5	1	8	0	1.59030700009316	0.440825999714434	0	NaN
99029	3	0	182	154.308672934889	27.6913270651108	-0.157194073463246	1.69132706511079	156	0	6	0	8	0	5.30344660021365	1.93669170001522	0	NaN
99029	3	0	148	153.863587555624	-5.86358755562413	-0.445085379265067	2.13641244437586	156	0	7	1	8	0	2.37681189971045	0.326695899944752	0	NaN
99029	3	0	161	153.615692007331	7.38430799266899	-0.247895548293107	2.38430799266896	156	0	8	0	8	0	3.73650950007141	0.835953599773347	0	NaN
99029	3	0	179	153.27710960922	25.7228903907799	-0.338582398110887	2.72289039077985	156	0	9	1	8	0	4.79519329965115	0.526772500015795	0	NaN
99029	3	0	150	152.942447089159	-2.94244708915868	-0.334662520061445	3.0575529108413	156	0	10	1	8	0	1.86776990024373	0.419043000321835	0	NaN
99029	3	0	168	152.592424562182	15.4075754378184	-0.350022526977109	3.40757543781841	156	0	11	1	8	0	5.52350870007649	1.07170080021024	0	NaN
99029	3	0	170	152.783888442693	17.2161115573074	0.191463880510988	3.21611155730742	156	0	12	1	8	0	2.72586160013452	0.825281899888068	0	NaN
99029	3	0	129	152.783888442693	-23.7838884426926	2.82842848283139e-15	3.21611155730742	156	0	13	1	8	0	3.59928500000387	0.782702000346035	0	NaN
99029	3	0	117	152.204860375165	-35.2048603751646	-0.579028067527916	3.79513962483534	156	0	14	0	8	0	2.54760160017759	0.415200800169259	0	NaN
99029	3	0	168	151.902317032564	16.097682967436	-0.302543342600612	4.09768296743595	156	0	15	1	8	0	1.91870119981468	0.719706600066274	0	NaN
99029	3	0	151	156.037511025422	-5.03751102542186	4.13519399285782	-0.0375110254218714	156	0	16	1	8	1	4.80362410005182	0.267994299996644	0	NaN
99029	3	0	138	155.879016880557	-17.8790168805574	-0.158494144864432	0.120983119442564	156	0	17	0	8	0	1.7965005999431	0.380223599728197	0	NaN
99029	3	0	134	155.441796558417	-21.4417965584166	-0.437220322140845	0.558203441583411	156	0	18	1	8	0	3.31028829980642	0.442729499656707	0	NaN
99029	3	0	168	154.819471529595	13.1805284704048	-0.622325028821394	1.18052847040481	156	0	19	0	8	0	1.58737260010093	0.571543400175869	0	NaN
